speed_rpm,target_torque_nm,state,flux_scale,psi_f_wb,ke_relative,id_a,iq_a,torque_nm,current_a,voltage_v,voltage_margin_v,current_margin_a,copper_loss_w,feasible
12750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-190.0,88.0,40.04880000000001,209.3895890439637,204.83635153225146,3.0097453760138535,50.610410956036304,2301.8099999999995,True
13000.0,40.0,psi_100pct,1.0,0.055,1.0,-180.0,68.0,40.0656,192.4162155328911,204.75114147489214,3.0949554333731726,67.5837844671089,1943.7599999999998,True
13000.0,40.0,psi_85pct,0.85,0.04675,0.85,-166.0,78.0,40.52412,183.412104289766,207.07134526642074,0.7747516418445741,76.587895710234,1766.1000000000001,True
13000.0,40.0,psi_70pct,0.7,0.0385,0.7,-170.0,86.0,40.918800000000005,190.51509126575775,207.80075541754132,0.045341490723984634,69.48490873424225,1905.5400000000004,True
13000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-198.0,86.0,40.12931999999999,215.87033144922904,205.31553674415318,2.5305601641121314,44.12966855077096,2446.4999999999995,True
13250.0,40.0,psi_100pct,1.0,0.055,1.0,-182.0,68.0,40.26144000000001,194.28844535895593,207.40207720095324,0.44401970731206575,65.71155464104407,1981.77,True
13250.0,40.0,psi_85pct,0.85,0.04675,0.85,-172.0,76.0,40.14168,188.04254837669055,204.2270359823729,3.6190609258923985,71.95745162330945,1856.3999999999999,True
13250.0,40.0,psi_70pct,0.7,0.0385,0.7,-172.0,84.0,40.20912,191.41577782408638,206.73895461816923,1.1071422900960783,68.58422217591362,1923.5999999999995,True
13250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-206.0,84.0,40.16376,222.46797522340154,206.00853526414053,1.8375616441247757,37.53202477659846,2598.3300000000004,True
13500.0,40.0,psi_100pct,1.0,0.055,1.0,-188.0,68.0,40.848960000000005,199.9199839935968,207.71354790417172,0.13254900409359038,60.08001600640321,2098.3199999999993,True
13500.0,40.0,psi_85pct,0.85,0.04675,0.85,-174.0,76.0,40.36056,189.87364219396014,207.1272836013178,0.71881330694751,70.12635780603986,1892.7299999999996,True
13500.0,40.0,psi_70pct,0.7,0.0385,0.7,-180.0,82.0,40.196400000000004,197.7978766316767,204.49614830130486,3.349948606960453,62.2021233683233,2054.01,True
13500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-214.0,82.0,40.152120000000004,229.17242417009948,206.95244676018604,0.8936501480792742,30.827575829900525,2757.2999999999997,True
13750.0,40.0,psi_100pct,1.0,0.055,1.0,-192.0,66.0,40.02768,203.02709178826356,205.15729427630797,2.688802631957344,56.97290821173644,2164.05,True
13750.0,40.0,psi_85pct,0.85,0.04675,0.85,-182.0,74.0,40.15092,196.468827043885,203.1789114815443,4.667185426721005,63.531172956115,2026.4999999999993,True
13750.0,40.0,psi_70pct,0.7,0.0385,0.7,-184.0,82.0,40.66871999999999,201.44478151592807,207.57979984525574,0.26629706300957423,58.55521848407193,2130.45,True
13750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-232.0,78.0,40.21524000000001,244.76110802167898,206.8140970267334,1.0319998815319025,15.238891978321021,3145.17,True
14000.0,40.0,psi_100pct,1.0,0.055,1.0,-194.0,66.0,40.21776,204.91949638821583,207.5924068184304,0.2536900898349188,55.08050361178417,2204.5800000000004,True
14000.0,40.0,psi_85pct,0.85,0.04675,0.85,-182.0,74.0,40.15092,196.468827043885,206.74812688532836,1.0979700229369485,63.531172956115,2026.4999999999993,True
14000.0,40.0,psi_70pct,0.7,0.0385,0.7,-188.0,80.0,40.137600000000006,204.31348462595415,205.8374655765238,2.0086313317414977,55.686515374045854,2191.5599999999995,True
14000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14250.0,40.0,psi_100pct,1.0,0.055,1.0,-200.0,66.0,40.788,210.6086417980041,207.68822666597347,0.15787024229183544,49.3913582019959,2328.69,True
14250.0,40.0,psi_85pct,0.85,0.04675,0.85,-190.0,74.0,41.0034,203.90193721492693,207.20697476301413,0.6391221452511786,56.09806278507307,2182.74,True
14250.0,40.0,psi_70pct,0.7,0.0385,0.7,-196.0,78.0,40.03272,210.95023109728987,203.59203513484502,4.25406177342029,49.04976890271013,2336.2499999999995,True
14250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14500.0,40.0,psi_100pct,1.0,0.055,1.0,-206.0,64.0,40.104960000000005,215.7127719909046,203.46966793092452,4.376428977340794,44.2872280090954,2442.93,True
14500.0,40.0,psi_85pct,0.85,0.04675,0.85,-192.0,72.0,40.102560000000004,205.05608988762074,205.2063702924376,2.6397266158276977,54.94391011237926,2207.5199999999995,True
14500.0,40.0,psi_70pct,0.7,0.0385,0.7,-196.0,78.0,40.03272,210.95023109728987,207.0390150048396,0.8070819034257113,49.04976890271013,2336.2499999999995,True
14500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14750.0,40.0,psi_100pct,1.0,0.055,1.0,-206.0,64.0,40.104960000000005,215.7127719909046,206.85253375061063,0.9935631576546768,44.2872280090954,2442.93,True
14750.0,40.0,psi_85pct,0.85,0.04675,0.85,-196.0,72.0,40.51728,208.806130178211,207.13305245942544,0.7130444488398666,51.19386982178901,2288.9999999999995,True
14750.0,40.0,psi_70pct,0.7,0.0385,0.7,-206.0,76.0,40.10064,219.57231155134292,204.74610192807526,3.099994980190047,40.42768844865708,2531.1299999999997,True
14750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15000.0,40.0,psi_100pct,1.0,0.055,1.0,-212.0,64.0,40.657920000000004,221.44976857066254,206.78607476894666,1.0600221393186473,38.55023142933746,2574.6000000000004,True
15000.0,40.0,psi_85pct,0.85,0.04675,0.85,-204.0,70.0,40.1982,215.67568244936655,202.72837355499198,5.117723353273334,44.32431755063345,2442.0899999999997,True
15000.0,40.0,psi_70pct,0.7,0.0385,0.7,-216.0,74.0,40.11096,228.32433072276814,202.84150031650324,5.004596591762066,31.67566927723186,2736.93,True
15000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15250.0,40.0,psi_100pct,1.0,0.055,1.0,-218.0,64.0,41.21088,227.2003521124032,206.76770537419625,1.0783915340690555,32.79964788759679,2710.0499999999997,True
15250.0,40.0,psi_85pct,0.85,0.04675,0.85,-204.0,70.0,40.1982,215.67568244936655,205.98136914959508,1.8647277586702273,44.32431755063345,2442.0899999999997,True
15250.0,40.0,psi_70pct,0.7,0.0385,0.7,-216.0,74.0,40.11096,228.32433072276814,206.09615347498345,1.7499434332818566,31.67566927723186,2736.93,True
15250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15500.0,40.0,psi_100pct,1.0,0.055,1.0,-220.0,62.0,40.101600000000005,228.56946427727394,204.16376472903067,3.682332179234635,31.430535722726063,2742.8100000000004,True
15500.0,40.0,psi_85pct,0.85,0.04675,0.85,-210.0,70.0,40.803,221.35943621178654,207.2770635369209,0.5690333713444033,38.640563788213456,2572.4999999999995,True
15500.0,40.0,psi_70pct,0.7,0.0385,0.7,-226.0,72.0,40.06368,237.19190542680835,204.57804067689426,3.268056231371048,22.808094573191653,2953.649999999999,True
15500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15750.0,40.0,psi_100pct,1.0,0.055,1.0,-220.0,62.0,40.101600000000005,228.56946427727394,207.33168976602153,0.5144071422437833,31.430535722726063,2742.8100000000004,True
15750.0,40.0,psi_85pct,0.85,0.04675,0.85,-214.0,68.0,40.02888,224.54398232862977,203.9435625023836,3.9025344058817097,35.45601767137023,2647.05,True
15750.0,40.0,psi_70pct,0.7,0.0385,0.7,-226.0,72.0,40.06368,237.19190542680835,207.75262922292757,0.09346768533774252,22.808094573191653,2953.649999999999,True
15750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16000.0,40.0,psi_100pct,1.0,0.055,1.0,-226.0,62.0,40.637280000000004,234.35016535091245,207.1557478458245,0.6903490624408164,25.649834649087552,2883.2999999999997,True
16000.0,40.0,psi_85pct,0.85,0.04675,0.85,-214.0,68.0,40.02888,224.54398232862977,207.0560576277745,0.7900392804908165,35.45601767137023,2647.05,True
16000.0,40.0,psi_70pct,0.7,0.0385,0.7,-238.0,70.0,40.1604,248.08063205337092,207.09091822686983,0.7551786813954777,11.91936794662908,3231.06,True
16000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16250.0,40.0,psi_100pct,1.0,0.055,1.0,-232.0,62.0,41.17296,240.14162487998618,207.0732224597322,0.7728744485331163,19.858375120013818,3027.5699999999997,True
16250.0,40.0,psi_85pct,0.85,0.04675,0.85,-224.0,68.0,41.00808000000001,234.0939982143925,207.4399426439851,0.40615426428021806,25.906001785607486,2876.9999999999995,True
16250.0,40.0,psi_70pct,0.7,0.0385,0.7,-250.0,68.0,40.188,259.0829982843336,207.420436529583,0.4256603786823234,0.9170017156664017,3524.0099999999998,True
16250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16500.0,40.0,psi_100pct,1.0,0.055,1.0,-234.0,60.0,40.0176,241.56986567036876,203.85783577594069,3.9882611323246238,18.430134329631244,3063.6899999999996,True
16500.0,40.0,psi_85pct,0.85,0.04675,0.85,-228.0,66.0,40.18212,237.36048533822978,203.8922916856002,3.953805222665096,22.63951466177022,2957.8499999999995,True
16500.0,40.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16750.0,40.0,psi_100pct,1.0,0.055,1.0,-234.0,60.0,40.0176,241.56986567036876,206.82136573280152,1.024731175463785,18.430134329631244,3063.6899999999996,True
16750.0,40.0,psi_85pct,0.85,0.04675,0.85,-228.0,66.0,40.18212,237.36048533822978,206.8560539327857,0.9900429754796107,22.63951466177022,2957.8499999999995,True
16750.0,40.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17000.0,40.0,psi_100pct,1.0,0.055,1.0,-238.0,60.0,40.3632,245.446531855718,207.66927297970685,0.17682392855846274,14.553468144281993,3162.81,True
17000.0,40.0,psi_85pct,0.85,0.04675,0.85,-240.0,64.0,40.0704,248.3867951401604,201.69713230349035,6.14896460477496,11.613204859839612,3239.0400000000004,True
17000.0,40.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17250.0,40.0,psi_100pct,1.0,0.055,1.0,-244.0,60.0,40.8816,251.26878039263056,207.57857618711708,0.2675207211482302,8.73121960736944,3314.64,True
17250.0,40.0,psi_85pct,0.85,0.04675,0.85,-240.0,64.0,40.0704,248.3867951401604,204.5363985267357,3.309698381529614,11.613204859839612,3239.0400000000004,True
17250.0,40.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17500.0,40.0,psi_100pct,1.0,0.055,1.0,-250.0,58.0,40.019999999999996,256.6398254363496,201.89914863205712,5.9469482762081896,3.3601745636503892,3457.8599999999997,True
17500.0,40.0,psi_85pct,0.85,0.04675,0.85,-240.0,64.0,40.0704,248.3867951401604,207.37566593390773,0.4704309743575834,11.613204859839612,3239.0400000000004,True
17500.0,40.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17750.0,40.0,psi_100pct,1.0,0.055,1.0,-250.0,58.0,40.019999999999996,256.6398254363496,204.65662989733627,3.189467010929036,3.3601745636503892,3457.8599999999997,True
17750.0,40.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17750.0,40.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
18000.0,40.0,psi_100pct,1.0,0.055,1.0,-250.0,58.0,40.019999999999996,256.6398254363496,207.41411301507912,0.43198389318618524,3.3601745636503892,3457.8599999999997,True
18000.0,40.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
18000.0,40.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
18000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
